"Inventory_ID","ISO639P3code","Glottocode","phonemes","consonants","vowels","tones","LanguageName","level","macroarea","latitude","longitude","Genus","family_id","FamilyName"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Koiarian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Berber","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Western Arunachal","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Burmese-Lolo","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Bak","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Oceanic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Pre-Andine Arawakan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Athapaskan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Mayan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Cholon","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Mayan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Matacoan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Mixtecan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Timote-Cuica","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Biu-Mandara","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Indic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Samoyedic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Tacame","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Biu-Mandara","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"South-Central Dravidian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Kru","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Bodic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Sign Languages","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Hmong-Mien","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Sign Languages","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Mayan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Western Mande","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Burmese-Lolo","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Bodic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Central Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Panoan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"North Borneo","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Engan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Mel","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Awju-Dumut","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Kapixana","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Central Dravidian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Karen","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Pearic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Chinookan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Yeniseian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Katuic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Sign Languages","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Otomian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Chimúan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Mongolic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Bantoid","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Alto-Orinoco","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Oceanic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Bantoid","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Ubangi","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Central Malayo-Polynesian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Algonquian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Palaungic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Qiangic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Quechuan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Qiangic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Indic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Slavic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Sahaptian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Athapaskan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Slavic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Bahnaric","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Bodic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Western Saharan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Dogon","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Tasmanian","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Celebic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Tupi-Guaraní","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Turkic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Chimbu","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Serra Hills","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Germanic","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2778,"","yari1243",23,20,3,0,"Yari-Yari","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2779,"llj","ladj1234",21,17,4,0,"Ladji Ladji","dialect","Australia",NA,NA,NA,"pama1250","Pama-Nyungan"
2780,"dmd","madh1244",20,16,4,0,"Madhi Madhi","dialect","Australia",-34.5,143.5,NA,"pama1250","Pama-Nyungan"
2781,"xwd","wadi1260",21,17,4,0,"Wadi Wadi","dialect","Australia",NA,NA,NA,"pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Kombio-Arapesh","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Kuki-Chin","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Albanian","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Huarpe","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Central Pama-Nyungan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Jirajaran","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Turkic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Koiarian","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Berber","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Western Arunachal","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Burmese-Lolo","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Bak","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Oceanic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Pre-Andine Arawakan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Athapaskan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Mayan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Cholon","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Mayan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Matacoan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Mixtecan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Timote-Cuica","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Biu-Mandara","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Indic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Samoyedic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Tacame","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Biu-Mandara","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"South-Central Dravidian","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Kru","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Bodic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Sign Languages","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Hmong-Mien","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Sign Languages","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Mayan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Western Mande","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Burmese-Lolo","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Bodic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Central Pama-Nyungan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Panoan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"North Borneo","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Engan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Mel","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Awju-Dumut","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Kapixana","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Central Dravidian","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Karen","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Pearic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Chinookan","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Yeniseian","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Katuic","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"Sign Languages","pama1250","Pama-Nyungan"
2782,"","west2443",21,17,4,0,"Western Victoria","language","Australia",-34.13829932,143.6694397,"","pama1250","Pama-Nyungan"
