InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids,glottocode,isocodes,macroarea
904,kano1245,kxo,Kanoe,NA,0272,ɲ,ɲ j̃,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,,,Kanoê,False,language,critically endangered,-12.1789,-64.5812,kxo,NA,NA,0,0,0,BR,kano1245,kxo,South America
905,kens1251,ndb,Kensei Nsei,NA,0063,c,c,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,0063+02B2,cʲ,cʲ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,0063+02B7,cʷ,cʷ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,006A+02B7,jʷ,jʷ,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,025F,ɟ,ɟ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,025F+02B2,ɟʲ,ɟʲ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,025F+02B7,ɟʷ,ɟʷ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,0272+0063,ɲc,ɲc,FALSE,consonant,ph,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,"+,-",-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,0272+0063+02B2,ɲcʲ,ɲcʲ,FALSE,consonant,ph,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,"+,-",-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,0272+025F,ɲɟ,ɲɟ,FALSE,consonant,ph,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
905,kens1251,ndb,Kensei Nsei,NA,0272+02B7,ɲʷ,ɲʷ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,+,-,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,babu1241,Kenswei Nsei,False,language,safe,6.01713,10.412,ndb,NA,NA,0,0,0,CM,kens1251,ndb,Africa
906,east2398,xrb,Kar,NA,006A,j,j̃ ɲ j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,kara1479,Eastern Karaboro,False,language,safe,10.4987,-4.52253,xrb,NA,NA,0,0,0,BF CI,east2398,xrb,Africa
907,kari1301,kmv,Karipuna Creole,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,indo1319,guya1252,Karipúna Creole French,False,language,vulnerable,3.42825,-51.6888,kmv,NA,NA,0,0,0,BR,kari1301,kmv,South America
908,keny1279,ken,Kenyang,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,mamf1238,Kenyang,False,language,safe,5.58288,9.55918,ken,NA,NA,0,0,3,CM,keny1279,ken,Africa
908,keny1279,ken,Kenyang,NA,0272,ɲ,ɲ m n ŋ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,mamf1238,Kenyang,False,language,safe,5.58288,9.55918,ken,NA,NA,0,0,3,CM,keny1279,ken,Africa
909,khar1287,khr,Kharia,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1305,sout3137,Kharia,False,language,vulnerable,22.3571,84.3922,khr,NA,NA,0,0,3,IN NP,khar1287,khr,Eurasia
909,khar1287,khr,Kharia,NA,025F,ɟ,ɟ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1305,sout3137,Kharia,False,language,vulnerable,22.3571,84.3922,khr,NA,NA,0,0,3,IN NP,khar1287,khr,Eurasia
909,khar1287,khr,Kharia,NA,025F+02B1,ɟʱ,ɟʱ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,+,-,-,-,-,-,aust1305,sout3137,Kharia,False,language,vulnerable,22.3571,84.3922,khr,NA,NA,0,0,3,IN NP,khar1287,khr,Eurasia
909,khar1287,khr,Kharia,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1305,sout3137,Kharia,False,language,vulnerable,22.3571,84.3922,khr,NA,NA,0,0,3,IN NP,khar1287,khr,Eurasia
909,khar1287,khr,Kharia,NA,02C0+025F,ˀɟ,ˀɟ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,"+,-",-,-,-,-,aust1305,sout3137,Kharia,False,language,vulnerable,22.3571,84.3922,khr,NA,NA,0,0,3,IN NP,khar1287,khr,Eurasia
910,chon1284,cog,Chong,Khlong Phlu and Wang Kraphrae Dialects,0063,c,c tɕ c̚,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,aust1305,west2394,Chong of Chanthaburi,False,language,severely endangered,12.5218,102.514,cog,NA,NA,0,0,0,KH TH,chon1284,cog,Eurasia
910,chon1284,cog,Chong,Khlong Phlu and Wang Kraphrae Dialects,0063+02B0,cʰ,cʰ tɕʰ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,aust1305,west2394,Chong of Chanthaburi,False,language,severely endangered,12.5218,102.514,cog,NA,NA,0,0,0,KH TH,chon1284,cog,Eurasia
910,chon1284,cog,Chong,Khlong Phlu and Wang Kraphrae Dialects,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1305,west2394,Chong of Chanthaburi,False,language,severely endangered,12.5218,102.514,cog,NA,NA,0,0,0,KH TH,chon1284,cog,Eurasia
910,chon1284,cog,Chong,Khlong Phlu and Wang Kraphrae Dialects,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1305,west2394,Chong of Chanthaburi,False,language,severely endangered,12.5218,102.514,cog,NA,NA,0,0,0,KH TH,chon1284,cog,Eurasia
911,kiny1244,kin,Kinyarwanda,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,rwan1241,Kinyarwanda,False,language,safe,-1.56771,29.6441,kin,NA,NA,0,0,7,BI CD RW TZ UG,kiny1244,kin,Africa
911,kiny1244,kin,Kinyarwanda,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,rwan1241,Kinyarwanda,False,language,safe,-1.56771,29.6441,kin,NA,NA,0,0,7,BI CD RW TZ UG,kiny1244,kin,Africa
912,kiri1254,okr,Kirike,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,ijoi1239,kaki1246,Kirike,False,language,safe,4.41126,6.98938,okr,NA,NA,0,0,0,NG,kiri1254,okr,Africa
912,kiri1254,okr,Kirike,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,ijoi1239,kaki1246,Kirike,False,language,safe,4.41126,6.98938,okr,NA,NA,0,0,0,NG,kiri1254,okr,Africa
914,bako1250,kme,Kole,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,kole1239,Bakole,False,language,definitely endangered,4.43654,8.97387,kme,NA,NA,0,0,0,CM,bako1250,kme,Africa
914,bako1250,kme,Kole,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kole1239,Bakole,False,language,definitely endangered,4.43654,8.97387,kme,NA,NA,0,0,0,CM,bako1250,kme,Africa
914,bako1250,kme,Kole,NA,0272+025F,ɲɟ,ɲɟ,FALSE,consonant,ph,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kole1239,Bakole,False,language,definitely endangered,4.43654,8.97387,kme,NA,NA,0,0,0,CM,bako1250,kme,Africa
915,konn1242,kma,Konni,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,buli1253,Konni,False,language,vulnerable,10.2368,-1.54376,kma,NA,NA,0,0,0,GH,konn1242,kma,Africa
915,konn1242,kma,Konni,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,buli1253,Konni,False,language,vulnerable,10.2368,-1.54376,kma,NA,NA,0,0,0,GH,konn1242,kma,Africa
916,kuay1244,kdt,Kuay,Surin,0063,c,c,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,aust1305,kuyy1240,Kuay,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kuay1244,,Eurasia
916,kuay1244,kdt,Kuay,Surin,0063+02B0,cʰ,cʰ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,aust1305,kuyy1240,Kuay,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kuay1244,,Eurasia
916,kuay1244,kdt,Kuay,Surin,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1305,kuyy1240,Kuay,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kuay1244,,Eurasia
916,kuay1244,kdt,Kuay,Surin,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1305,kuyy1240,Kuay,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kuay1244,,Eurasia
917,kulu1253,kle,Kulung,NA,0063,c,c,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,sino1245,kulu1252,Kulung (Nepal),False,language,definitely endangered,27.1606,87.5717,kle,NA,NA,0,0,8,IN NP,kulu1253,kle,Eurasia
917,kulu1253,kle,Kulung,NA,0063+02B0,cʰ,cʰ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,sino1245,kulu1252,Kulung (Nepal),False,language,definitely endangered,27.1606,87.5717,kle,NA,NA,0,0,8,IN NP,kulu1253,kle,Eurasia
917,kulu1253,kle,Kulung,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,sino1245,kulu1252,Kulung (Nepal),False,language,definitely endangered,27.1606,87.5717,kle,NA,NA,0,0,8,IN NP,kulu1253,kle,Eurasia
917,kulu1253,kle,Kulung,NA,025F,ɟ,ɟ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,sino1245,kulu1252,Kulung (Nepal),False,language,definitely endangered,27.1606,87.5717,kle,NA,NA,0,0,8,IN NP,kulu1253,kle,Eurasia
919,kusu1250,kgg,Kusunda,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,,,Kusunda,False,language,critically endangered,29.1766,80.6309,kgg,NA,NA,0,0,0,NP,NA,NA,NA
919,kusu1250,kgg,Kusunda,NA,0272,ɲ,ɲ,TRUE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,,,Kusunda,False,language,critically endangered,29.1766,80.6309,kgg,NA,NA,0,0,0,NP,NA,NA,NA
920,kuvi1243,kxv,Kuvi,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,drav1251,kuik1244,Kuvi,False,language,safe,18.8832,83.7552,kxv,NA,NA,0,0,0,IN,kuvi1243,kxv,Eurasia
921,kwaz1243,xwa,Kwaza,NA,0063,c,c,TRUE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,,,Kwaza,False,language,severely endangered,-11.6667,-61.1833,xwa,NA,NA,0,0,0,BR,kwaz1243,xwa,South America
921,kwaz1243,xwa,Kwaza,NA,006A,j,j j̃,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,,,Kwaza,False,language,severely endangered,-11.6667,-61.1833,xwa,NA,NA,0,0,0,BR,kwaz1243,xwa,South America
921,kwaz1243,xwa,Kwaza,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,,,Kwaza,False,language,severely endangered,-11.6667,-61.1833,xwa,NA,NA,0,0,0,BR,kwaz1243,xwa,South America
922,lada1244,lbj,Ladakhi,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,sino1245,kenh1234,Leh-Kenhat,False,language,definitely endangered,33.468,80.6013,lbj,NA,NA,0,0,3,CN IN,lada1244,lbj,Eurasia
922,lada1244,lbj,Ladakhi,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,sino1245,kenh1234,Leh-Kenhat,False,language,definitely endangered,33.468,80.6013,lbj,NA,NA,0,0,3,CN IN,lada1244,lbj,Eurasia
923,lang1320,lag,Langi,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,mbug1243,Langi,False,language,safe,-4.71413,35.9517,lag,NA,NA,0,0,4,TZ,lang1320,lag,Africa
923,lang1320,lag,Langi,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,mbug1243,Langi,False,language,safe,-4.71413,35.9517,lag,NA,NA,0,0,4,TZ,lang1320,lag,Africa
924,laoo1244,lao,Lao,NA,0063,c,c,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,taik1256,laot1235,Lao,False,language,safe,16.0726,104.568,lao,NA,NA,0,0,6,KH LA TH,NA,NA,NA
924,laoo1244,lao,Lao,NA,0063+02B7,cʷ,cʷ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,taik1256,laot1235,Lao,False,language,safe,16.0726,104.568,lao,NA,NA,0,0,6,KH LA TH,NA,NA,NA
924,laoo1244,lao,Lao,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,taik1256,laot1235,Lao,False,language,safe,16.0726,104.568,lao,NA,NA,0,0,6,KH LA TH,NA,NA,NA
924,laoo1244,lao,Lao,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,taik1256,laot1235,Lao,False,language,safe,16.0726,104.568,lao,NA,NA,0,0,6,KH LA TH,NA,NA,NA
926,bafa1247,bwt,Bafo,Lefo,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,ngoe1239,Bafaw-Balong,False,language,safe,4.53307,9.522,bwt,NA,NA,0,0,2,CM,bafa1247,bwt,Africa
926,bafa1247,bwt,Bafo,Lefo,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,ngoe1239,Bafaw-Balong,False,language,safe,4.53307,9.522,bwt,NA,NA,0,0,2,CM,bafa1247,bwt,Africa
926,bafa1247,bwt,Bafo,Lefo,0272+025F,ɲɟ,ɲɟ,FALSE,consonant,ph,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,ngoe1239,Bafaw-Balong,False,language,safe,4.53307,9.522,bwt,NA,NA,0,0,2,CM,bafa1247,bwt,Africa
926,bafa1247,bwt,Bafo,Lefo,029D,ʝ,ʝ,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,ngoe1239,Bafaw-Balong,False,language,safe,4.53307,9.522,bwt,NA,NA,0,0,2,CM,bafa1247,bwt,Africa
927,lund1266,lun,Lunda,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,lund1275,Lunda,False,language,safe,-11.1793,23.8662,lun,NA,NA,0,0,7,AO CD ZM,lund1266,lun,Africa
927,lund1266,lun,Lunda,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,lund1275,Lunda,False,language,safe,-11.1793,23.8662,lun,NA,NA,0,0,7,AO CD ZM,lund1266,lun,Africa
928,luch1239,lch,Lucazi,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,ngan1306,Luchazi,False,language,safe,-14.0648,22.2437,lch,NA,NA,0,0,0,AO NA ZM,luch1239,lch,Africa
928,luch1239,lch,Lucazi,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,ngan1306,Luchazi,False,language,safe,-14.0648,22.2437,lch,NA,NA,0,0,0,AO NA ZM,luch1239,lch,Africa
929,orok1266,bdu,Lukundu,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,kpwe1234,Oroko,False,language,safe,4.89504,9.15209,bdu,NA,NA,0,0,9,CM,orok1266,bdu,Africa
929,orok1266,bdu,Lukundu,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kpwe1234,Oroko,False,language,safe,4.89504,9.15209,bdu,NA,NA,0,0,9,CM,orok1266,bdu,Africa
930,mace1250,mkd,Macedonian,NA,0063,c,c,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,indo1319,mace1252,Macedonian,False,language,safe,41.5957,21.7932,mkd,NA,NA,0,0,3,AL BG GR MK RS,mace1250,mkd,Eurasia
930,mace1250,mkd,Macedonian,NA,006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,indo1319,mace1252,Macedonian,False,language,safe,41.5957,21.7932,mkd,NA,NA,0,0,3,AL BG GR MK RS,mace1250,mkd,Eurasia
930,mace1250,mkd,Macedonian,NA,025F,ɟ,ɟ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,mace1252,Macedonian,False,language,safe,41.5957,21.7932,mkd,NA,NA,0,0,3,AL BG GR MK RS,mace1250,mkd,Eurasia
930,mace1250,mkd,Macedonian,NA,0272,ɲ,ɲ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,mace1252,Macedonian,False,language,safe,41.5957,21.7932,mkd,NA,NA,0,0,3,AL BG GR MK RS,mace1250,mkd,Eurasia
